date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2023-03-17,Oceania,NA,NA
2023-03-17,North America,282623.89410812745,2923.9962265821987
2023-03-17,South America,3764.1323476062094,20.826749325906157
2023-03-18,Asia,19.355439902839013,0.08066160886161425
2023-03-18,Europe,635.5733462403025,5.004222248444747
2023-03-18,Africa,NA,NA
2023-03-18,Oceania,NA,NA
2023-03-18,North America,222140.51553045906,2752.2332541166084
2023-03-18,South America,3796.353290451098,20.91022327110017
2023-03-19,Asia,19.462166835088222,0.07705120933833239
2023-03-19,Europe,645.8027472123088,5.352449653228787
2023-03-19,Africa,NA,NA
2023-03-19,Oceania,NA,NA
2023-03-19,North America,221567.52498949962,2750.891355894221
2023-03-19,South America,3782.5383525214893,20.57632749032412
2023-03-20,Asia,19.074621266747652,0.07907655541236855
2023-03-20,Europe,642.3611291558899,5.359520260432523
2023-03-20,Africa,NA,NA
2023-03-20,Oceania,NA,NA
2023-03-20,North America,221335.37659702665,2766.99413456287
2023-03-20,South America,3743.3890722254973,19.40769225760794
2023-03-21,Asia,19.004526680881007,0.07484974621438004
2023-03-21,Europe,637.9543732161609,5.27820827758955
2023-03-21,Africa,NA,NA
2023-03-21,Oceania,NA,NA
2023-03-21,North America,221225.34094279088,2773.703625674807
2023-03-21,South America,3736.79463055517,20.11722079175705
2023-03-22,Asia,18.364605380010538,0.07934073098724284
2023-03-22,Europe,630.9314926110493,5.29942009920076
2023-03-22,Africa,NA,NA
2023-03-22,Oceania,NA,NA
2023-03-22,North America,216362.30178485884,2769.6779310076445
2023-03-22,South America,3712.7541343392945,19.783325010980995
2023-03-23,Asia,17.20337761138815,0.07555421441404479
2023-03-23,Europe,625.9785322648316,5.324167224413839
2023-03-23,Africa,NA,NA
2023-03-23,Oceania,NA,NA
2023-03-23,North America,216716.5629155691,2787.1226078986815
2023-03-23,South America,3709.6655983671158,20.32590565474208
2023-03-24,Asia,17.21174317125917,0.0648991328941154
2023-03-24,Europe,619.8606893817984,5.350682001427852
2023-03-24,Africa,NA,NA
2023-03-24,Oceania,NA,NA
2023-03-24,North America,216876.2488040332,2791.148302565844
2023-03-24,South America,3627.902869049581,19.365955285010937
2023-03-25,Asia,16.777086292066016,0.06120067484587544
2023-03-25,Europe,615.194088627332,5.3330054834185106
2023-03-25,Africa,NA,NA
2023-03-25,Oceania,NA,NA
2023-03-25,North America,251224.81760248414,3200.4272603940085
2023-03-25,South America,3583.870362959739,19.65811409318998
2023-03-26,Asia,15.500501855748524,0.06569165961873824
2023-03-26,Europe,611.9840329568354,5.127957874510142
2023-03-26,Africa,NA,NA
2023-03-26,Oceania,NA,NA
2023-03-26,North America,251090.62778024536,3208.4786497283326
2023-03-26,South America,3594.2628691363934,19.908535928772015
2023-03-27,Asia,15.618148045092537,0.06243349419528876
2023-03-27,Europe,609.5729559003612,5.225178723561523
2023-03-27,Africa,NA,NA
2023-03-27,Oceania,NA,NA
2023-03-27,North America,251921.2627799032,3192.3758710596835
2023-03-27,South America,1080.6119575090909,7.8465508482371895
2023-03-28,Asia,15.27929884105379,0.06155290894570782
2023-03-28,Europe,602.6437608406991,5.202199250149379
2023-03-28,Africa,NA,NA
2023-03-28,Oceania,NA,NA
2023-03-28,North America,251575.05303852726,3196.401565726846
2023-03-28,South America,1045.0520568564414,7.804813875640183
2023-03-29,Asia,15.177591244727193,0.05380375874939553
2023-03-29,Europe,592.5893573969853,5.154472651524155
2023-03-29,Africa,NA,NA
2023-03-29,Oceania,NA,NA
2023-03-29,North America,255006.2867931719,3193.717769282071
2023-03-29,South America,1013.8745383264776,7.763076903043177
2023-03-30,Asia,15.67635473008984,0.05054559332594605
2023-03-30,Europe,578.9660649671854,5.126190222709208
2023-03-30,Africa,NA,NA
2023-03-30,Oceania,NA,NA
2023-03-30,North America,253610.712641889,3188.3501763925215
2023-03-30,South America,3194.7148304652524,21.20238207927921
2023-03-31,Asia,15.21017289896169,0.05829474352225833
2023-03-31,Europe,568.6253019317203,5.096140142093326
2023-03-31,Africa,NA,NA
2023-03-31,Oceania,NA,NA
2023-03-31,North America,252627.10124487898,3182.9825835029715
2023-03-31,South America,3145.840835554158,22.579702174980422
2023-04-01,Asia,14.712994467048288,0.05838280204721642
2023-04-01,Europe,556.2305275035695,5.1138166601026684
2023-04-01,Africa,NA,NA
2023-04-01,Oceania,NA,NA
2023-04-01,North America,281803.99429424875,2697.215426998724
2023-04-01,South America,3090.9567165890944,21.870173640831315
2023-04-02,Asia,16.072794209451178,0.05494851957385075
2023-04-02,Europe,527.1880084142205,4.853971845365339
2023-04-02,Africa,NA,NA
2023-04-02,Oceania,NA,NA
2023-04-02,North America,280895.52919769246,2694.5316305539486
2023-04-02,South America,2997.591108889591,21.494540887458257
2023-04-03,Asia,17.47362922448454,0.05292317349981459
2023-04-03,Europe,521.3759692927489,4.79563933593451
2023-04-03,Africa,NA,NA
2023-04-03,Oceania,NA,NA
2023-04-03,North America,278231.86122625344,2677.0869536629125
2023-04-03,South America,2879.350265522272,20.74327538071214
2023-04-04,Asia,17.370688808808527,0.050897827425778426
2023-04-04,Europe,513.4639598317673,4.7726598625223655
2023-04-04,Africa,NA,NA
2023-04-04,Oceania,NA,NA
2023-04-04,North America,275942.5828588605,2648.907090992777
2023-04-04,South America,2793.9981565613944,19.53290317539896
2023-04-05,Asia,17.73058400031226,0.05283511497485649
2023-04-05,Europe,501.5623602560773,4.728468567499011
2023-04-05,Africa,NA,NA
2023-04-05,Oceania,NA,NA
2023-04-05,North America,270291.8494443871,2628.778617656965
2023-04-05,South America,2725.0486778311397,18.61468977826482
2023-04-06,Asia,18.33572218382428,0.059087270246881186
2023-04-06,Europe,492.1619879787092,4.686044924276589
2023-04-06,Africa,NA,NA
2023-04-06,Oceania,NA,NA
2023-04-06,North America,264752.49358237174,2593.8892638748925
2023-04-06,South America,336.23305124148294,4.09022331450662
2023-04-07,Asia,19.386172328049387,0.051866471200317454
2023-04-07,Europe,481.9096075332907,4.597662334229879
2023-04-07,Africa,NA,NA
2023-04-07,Oceania,NA,NA
2023-04-07,North America,260106.8419364665,2580.470281651018
2023-04-07,South America,224.25275376371496,1.5860049586862404
2023-04-08,Asia,20.476248808505634,0.05521269514872504
2023-04-08,Europe,473.895074267855,4.532259217595313
2023-04-08,Africa,NA,NA
2023-04-08,Oceania,NA,NA
2023-04-08,North America,4088.7638836144833,24.15416800297365
2023-04-08,South America,116.48789051824465,0.9182133971341391
2023-04-09,Asia,19.657832877545108,0.05996785549646213
2023-04-09,Europe,435.56177731279575,4.238829018640234
2023-04-09,Africa,NA,NA
2023-04-09,Oceania,NA,NA
2023-04-09,North America,162522.66130623058,2640.8557016584523
2023-04-09,South America,2913.3241612162356,20.993697216294184
2023-04-10,Asia,18.783411724711232,0.06111261632091734
2023-04-10,Europe,430.85982352231076,4.212314241626221
2023-04-10,Africa,NA,NA
2023-04-10,Oceania,NA,NA
2023-04-10,North America,162522.66130623058,2640.8557016584523
2023-04-10,South America,2913.3241612162356,20.993697216294184
2023-04-11,Asia,19.378070943753244,0.061817084520582107
2023-04-11,Europe,421.8536375965509,4.134537562385116
2023-04-11,Africa,NA,NA
2023-04-11,Oceania,NA,NA
2023-04-11,North America,162522.66130623058,2640.8557016584523
2023-04-11,South America,2913.3241612162356,20.993697216294184
2023-04-12,Asia,19.77142837474105,0.07018264439160105
2023-04-12,Europe,409.520730981433,4.086810963759892
2023-04-12,Africa,NA,NA
2023-04-12,Oceania,NA,NA
2023-04-12,North America,162522.66130623058,2640.8557016584523
2023-04-12,South America,2913.3241612162356,20.993697216294184
2023-04-13,Asia,20.044233685061226,0.06683642044319346
2023-04-13,Europe,412.08205844098666,4.039084365134669
2023-04-13,Africa,NA,NA
2023-04-13,Oceania,NA,NA
2023-04-13,North America,162522.66130623058,2640.8557016584523
2023-04-13,South America,2913.3241612162356,20.993697216294184
2023-04-14,Asia,20.644440591175595,0.07027070291655914
2023-04-14,Europe,412.0325641905605,4.06913444575055
2023-04-14,Africa,NA,NA
2023-04-14,Oceania,NA,NA
2023-04-14,North America,162522.66130623058,2640.8557016584523
2023-04-14,South America,2913.3241612162356,20.993697216294184
2023-04-15,Asia,21.128146068770405,0.06903788356714582
2023-04-15,Europe,411.832819537055,4.1097904371720375
2023-04-15,Africa,NA,NA
2023-04-15,Oceania,NA,NA
2023-04-15,North America,162522.66130623058,2640.8557016584523
2023-04-15,South America,2913.3241612162356,20.993697216294184
2023-04-16,Asia,21.63897357205231,0.06569165961873824
2023-04-16,Europe,404.97256289762925,3.9966607219122476
2023-04-16,Africa,NA,NA
2023-04-16,Oceania,NA,NA
2023-04-16,North America,172262.15860431848,2082.6260411452836
2023-04-16,South America,2141.8162227605735,20.74327538071214
2023-04-17,Asia,22.957121632150024,0.06604389371857061
2023-04-17,Europe,403.83065983422574,4.032013757930931
2023-04-17,Africa,NA,NA
2023-04-17,Oceania,NA,NA
2023-04-17,North America,172262.15860431848,2082.6260411452836
2023-04-17,South America,2141.8162227605735,20.74327538071214
2023-04-18,Asia,23.523866298780312,0.066396127818403
2023-04-18,Europe,405.9836597277636,4.0709020975514845
2023-04-18,Africa,NA,NA
2023-04-18,Oceania,NA,NA
2023-04-18,North America,172262.15860431848,2082.6260411452836
2023-04-18,South America,2141.8162227605735,20.74327538071214
2023-04-19,Asia,24.222522635797834,0.06225737714537257
2023-04-19,Europe,411.428027274641,4.028478454329063
2023-04-19,Africa,NA,NA
2023-04-19,Oceania,NA,NA
2023-04-19,North America,172262.15860431848,2082.6260411452836
2023-04-19,South America,2141.8162227605735,20.74327538071214
2023-04-20,Asia,24.97683196058887,0.06428272321940874
2023-04-20,Europe,403.3162731601539,4.072669749352419
2023-04-20,Africa,NA,NA
2023-04-20,Oceania,NA,NA
2023-04-20,North America,172262.15860431848,2082.6260411452836
2023-04-20,South America,2141.8162227605735,20.74327538071214
2023-04-21,Asia,25.460273262608805,0.06208126009545638
2023-04-21,Europe,399.78450486188734,4.0903462673617605
2023-04-21,Africa,NA,NA
2023-04-21,Oceania,NA,NA
2023-04-21,North America,172262.15860431848,2082.6260411452836
2023-04-21,South America,2141.8162227605735,20.74327538071214
2023-04-22,Asia,26.065147270545957,0.06040814812125259
2023-04-22,Europe,394.7131118450071,3.9630753376944976
2023-04-22,Africa,NA,NA
2023-04-22,Oceania,NA,NA
2023-04-22,North America,172262.15860431848,2082.6260411452836
2023-04-22,South America,2141.8162227605735,20.74327538071214
2023-04-23,Asia,26.418614189727748,0.06604389371857061
2023-04-23,Europe,377.331791686421,4.153981732195392
2023-04-23,Africa,NA,NA
2023-04-23,Oceania,NA,NA
2023-04-23,North America,163016.47985206914,1914.8887633468553
2023-04-23,South America,2396.119596794133,24.040496215875645
2023-04-24,Asia,26.60177592164058,0.06445884026932493
2023-04-24,Europe,375.9406497190858,4.180496509209405
2023-04-24,Africa,NA,NA
2023-04-24,Oceania,NA,NA
2023-04-24,North America,163016.47985206914,1914.8887633468553
2023-04-24,South America,2396.119596794133,24.040496215875645
2023-04-25,Asia,26.468983666003773,0.0647230158441992
2023-04-25,Europe,373.0682155425677,4.180496509209405
2023-04-25,Africa,NA,NA
2023-04-25,Oceania,NA,NA
2023-04-25,North America,163016.47985206914,1914.8887633468553
2023-04-25,South America,2396.119596794133,24.040496215875645
2023-04-26,Asia,26.51345322110761,0.06542748404386396
2023-04-26,Europe,367.89783402483516,4.134537562385116
2023-04-26,Africa,NA,NA
2023-04-26,Oceania,NA,NA
2023-04-26,North America,163016.47985206914,1914.8887633468553
2023-04-26,South America,2396.119596794133,24.040496215875645
2023-04-27,Asia,26.442566108516345,0.06463495731924111
2023-04-27,Europe,359.5138615330042,4.019640195324392
2023-04-27,Africa,NA,NA
2023-04-27,Oceania,NA,NA
2023-04-27,North America,163016.47985206914,1914.8887633468553
2023-04-27,South America,2396.119596794133,24.040496215875645
2023-04-28,Asia,26.388498174192076,0.06886176651722963
2023-04-28,Europe,355.7434602416115,3.9507017750879583
2023-04-28,Africa,NA,NA
2023-04-28,Oceania,NA,NA
2023-04-28,North America,163016.47985206914,1914.8887633468553
2023-04-28,South America,2396.119596794133,24.040496215875645
2023-04-29,Asia,26.384359423519047,0.07247216604051149
2023-04-29,Europe,352.89754084210745,3.927722301675814
2023-04-29,Africa,NA,NA
2023-04-29,Oceania,NA,NA
2023-04-29,North America,163016.47985206914,1914.8887633468553
2023-04-29,South America,2396.119596794133,24.040496215875645
2023-04-30,Asia,26.67979577475345,0.06868564946731344
2023-04-30,Europe,321.24950299818136,3.653736272531011
2023-04-30,Africa,NA,NA
2023-04-30,Oceania,NA,NA
2023-04-30,North America,145642.92356681914,1740.44199443649
2023-04-30,South America,2001.2043620812592,16.56957812101151
2023-05-01,Asia,26.318315529800476,0.06701253749310965
2023-05-01,Europe,317.3748102505336,3.609544977507656
2023-05-01,Africa,NA,NA
2023-05-01,Oceania,NA,NA
2023-05-01,North America,145642.92356681914,1740.44199443649
2023-05-01,South America,2001.2043620812592,16.56957812101151
2023-05-02,Asia,26.367452186727093,0.06657224486831918
2023-05-02,Europe,311.6193359866918,3.4911123068450642
2023-05-02,Africa,NA,NA
2023-05-02,Oceania,NA,NA
2023-05-02,North America,145642.92356681914,1740.44199443649
2023-05-02,South America,2001.2043620812592,16.56957812101151
2023-05-03,Asia,26.69661495302045,0.06542748404386396
2023-05-03,Europe,298.1392233527675,3.473435788835722
2023-05-03,Africa,NA,NA
2023-05-03,Oceania,NA,NA
2023-05-03,North America,145642.92356681914,1740.44199443649
2023-05-03,South America,2001.2043620812592,16.56957812101151
2023-05-04,Asia,26.980427578960388,0.06419466469445063
2023-05-04,Europe,298.97178735100755,3.4858093514422612
2023-05-04,Africa,NA,NA
2023-05-04,Oceania,NA,NA
2023-05-04,North America,145642.92356681914,1740.44199443649
2023-05-04,South America,2001.2043620812592,16.56957812101151
2023-05-05,Asia,26.671254097832517,0.061817084520582107
2023-05-05,Europe,295.7210756890895,3.4628298780301163
2023-05-05,Africa,NA,NA
2023-05-05,Oceania,NA,NA
2023-05-05,North America,145642.92356681914,1740.44199443649
2023-05-05,South America,2001.2043620812592,16.56957812101151
2023-05-06,Asia,25.53811699867176,0.05987979697150403
2023-05-06,Europe,291.0032130323961,3.4752034406366556
2023-05-06,Africa,NA,NA
2023-05-06,Oceania,NA,NA
2023-05-06,North America,145642.92356681914,1740.44199443649
2023-05-06,South America,2001.2043620812592,16.56957812101151
2023-05-07,Asia,24.45622996103662,0.06533942551890587
2023-05-07,Europe,260.04809469443626,3.3249530375572482
2023-05-07,Africa,NA,NA
2023-05-07,Oceania,NA,NA
2023-05-07,North America,132170.2654140494,1847.793852227484
2023-05-07,South America,1796.4845114929433,19.825061983578006
2023-05-08,Asia,26.117718209945934,0.06683642044319346
2023-05-08,Europe,255.33553499314561,3.301973564145103
2023-05-08,Africa,NA,NA
2023-05-08,Oceania,NA,NA
2023-05-08,North America,132170.2654140494,1847.793852227484
2023-05-08,South America,1796.4845114929433,19.825061983578006
2023-05-09,Asia,26.891488468752712,0.06586777666865444
2023-05-09,Europe,253.76762784571696,3.3426295555665906
2023-05-09,Africa,NA,NA
2023-05-09,Oceania,NA,NA
2023-05-09,North America,132170.2654140494,1847.793852227484
2023-05-09,South America,1796.4845114929433,19.825061983578006
2023-05-10,Asia,25.50773680756122,0.06304990386999543
2023-05-10,Europe,256.77793886270797,3.330255992960051
2023-05-10,Africa,NA,NA
2023-05-10,Oceania,NA,NA
2023-05-10,North America,132170.2654140494,1847.793852227484
2023-05-10,South America,1796.4845114929433,19.825061983578006
2023-05-11,Asia,23.894416571803976,0.06243349419528876
2023-05-11,Europe,248.3055837808303,3.240105751112406
2023-05-11,Africa,NA,NA
2023-05-11,Oceania,NA,NA
2023-05-11,North America,132170.2654140494,1847.793852227484
2023-05-11,South America,1796.4845114929433,19.825061983578006
2023-05-12,Asia,23.298260357837677,0.059087270246881186
2023-05-12,Europe,237.76861139546145,3.180005589880643
2023-05-12,Africa,NA,NA
2023-05-12,Oceania,NA,NA
2023-05-12,North America,132170.2654140494,1847.793852227484
2023-05-12,South America,1796.4845114929433,19.825061983578006
2023-05-13,Asia,23.228518006070868,0.059351445821755465
2023-05-13,Europe,231.85935142493838,3.1358142948572874
2023-05-13,Africa,NA,NA
2023-05-13,Oceania,NA,NA
2023-05-13,North America,132170.2654140494,1847.793852227484
2023-05-13,South America,1796.4845114929433,19.825061983578006
2023-05-14,Asia,22.711174171942066,0.04711131085258038
2023-05-14,Europe,210.53970305387088,2.7716780238648404
2023-05-14,Africa,NA,NA
2023-05-14,Oceania,NA,NA
2023-05-14,North America,154690.0013821552,2859.5851119076024
2023-05-14,South America,1190.0462996584413,26.461240626502008
2023-05-15,Asia,21.435998672023903,0.046935193802664185
2023-05-15,Europe,206.33622707124934,2.6638512640078535
2023-05-15,Africa,NA,NA
2023-05-15,Oceania,NA,NA
2023-05-15,North America,154690.0013821552,2859.5851119076024
2023-05-15,South America,1190.0462996584413,26.461240626502008
2023-05-16,Asia,20.546079218797406,0.044205379528963265
2023-05-16,Europe,200.38454345750387,2.596680495572354
2023-05-16,Africa,NA,NA
2023-05-16,Oceania,NA,NA
2023-05-16,North America,154690.0013821552,2859.5851119076024
2023-05-16,South America,1190.0462996584413,26.461240626502008
2023-05-17,Asia,20.560873050990363,0.04173974083013663
2023-05-17,Europe,192.7447523738662,2.5365803343405906
2023-05-17,Africa,NA,NA
2023-05-17,Oceania,NA,NA
2023-05-17,North America,154690.0013821552,2859.5851119076024
2023-05-17,South America,1190.0462996584413,26.461240626502008
2023-05-18,Asia,20.560873050990363,0.0391860436063519
2023-05-18,Europe,186.7099891254768,2.522439119933117
2023-05-18,Africa,NA,NA
2023-05-18,Oceania,NA,NA
2023-05-18,North America,154690.0013821552,2859.5851119076024
2023-05-18,South America,1190.0462996584413,26.461240626502008
2023-05-19,Asia,20.1821333351456,0.038041282781896675
2023-05-19,Europe,179.63407896633717,2.457036003298551
2023-05-19,Africa,NA,NA
2023-05-19,Oceania,NA,NA
2023-05-19,North America,154690.0013821552,2859.5851119076024
2023-05-19,South America,1190.0462996584413,26.461240626502008
2023-05-20,Asia,19.923505447343675,0.03909798508139381
2023-05-20,Europe,172.52811872658165,2.388097583062117
2023-05-20,Africa,NA,NA
2023-05-20,Oceania,NA,NA
2023-05-20,North America,154690.0013821552,2859.5851119076024
2023-05-20,South America,1190.0462996584413,26.461240626502008
2023-05-21,Asia,19.699396501325328,0.04112333115542997
2023-05-21,Europe,153.22536106038007,2.2254736173761698
2023-05-21,Africa,NA,NA
2023-05-21,Oceania,NA,NA
2023-05-21,North America,28642.817556859583,250.93496758644847
2023-05-21,South America,1867.729523716033,16.778262983996544
2023-05-22,Asia,18.642430026253322,0.03830545835677096
2023-05-22,Europe,178.78030314648595,2.4623389587013538
2023-05-22,Africa,NA,NA
2023-05-22,Oceania,NA,NA
2023-05-22,North America,28642.817556859583,250.93496758644847
2023-05-22,South America,1867.729523716033,16.778262983996544
2023-05-23,Asia,18.342502690246054,0.03980245328105856
2023-05-23,Europe,178.48333764392902,2.435824181687341
2023-05-23,Africa,NA,NA
2023-05-23,Oceania,NA,NA
2023-05-23,North America,28642.817556859583,250.93496758644847
2023-05-23,South America,1867.729523716033,16.778262983996544
2023-05-24,Asia,17.99722521388537,0.04041886295576522
2023-05-24,Europe,179.20453957871015,2.4163800118770644
2023-05-24,Africa,NA,NA
2023-05-24,Oceania,NA,NA
2023-05-24,North America,28642.817556859583,250.93496758644847
2023-05-24,South America,1867.729523716033,16.778262983996544
2023-05-25,Asia,17.661193882645282,0.04640684265291563
2023-05-25,Europe,178.3896520984795,2.35981515424717
2023-05-25,Africa,NA,NA
2023-05-25,Oceania,NA,NA
2023-05-25,North America,28642.817556859583,250.93496758644847
2023-05-25,South America,1867.729523716033,16.778262983996544
2023-05-26,Asia,17.45460858309359,0.04314867722946614
2023-05-26,Europe,178.42500513449818,2.3509768952424985
2023-05-26,Africa,NA,NA
2023-05-26,Oceania,NA,NA
2023-05-26,North America,28642.817556859583,250.93496758644847
2023-05-26,South America,1867.729523716033,16.778262983996544
2023-05-27,Asia,17.279019884327152,0.03724875605727383
2023-05-27,Europe,178.67777934203176,2.3103209038210117
2023-05-27,Africa,NA,NA
2023-05-27,Oceania,NA,NA
2023-05-27,North America,28642.817556859583,250.93496758644847
2023-05-27,South America,1867.729523716033,16.778262983996544
2023-05-28,Asia,15.682166592737074,0.03707263900735764
2023-05-28,Europe,183.03680868313555,2.2749678678023275
2023-05-28,Africa,NA,NA
2023-05-28,Oceania,NA,NA
2023-05-28,North America,25445.07409291035,237.51598536257418
2023-05-28,South America,1315.1320065316693,21.24411905187622
2023-05-29,Asia,14.353979860794139,0.0346950588334891
2023-05-29,Europe,171.57181910227624,2.1724440633481437
2023-05-29,Africa,NA,NA
2023-05-29,Oceania,NA,NA
2023-05-29,North America,25445.07409291035,237.51598536257418
2023-05-29,South America,1315.1320065316693,21.24411905187622
2023-05-30,Asia,15.230250242652133,0.0301160155356682
2023-05-30,Europe,170.33269518982138,2.1141115539173145
2023-05-30,Africa,NA,NA
2023-05-30,Oceania,NA,NA
2023-05-30,North America,25445.07409291035,237.51598536257418
2023-05-30,South America,1315.1320065316693,21.24411905187622
2023-05-31,Asia,15.109433946409629,0.026329498962470155
2023-05-31,Europe,167.41253441467805,2.09113208050517
2023-05-31,Africa,NA,NA
2023-05-31,Oceania,NA,NA
2023-05-31,North America,25445.07409291035,237.51598536257418
2023-05-31,South America,1315.1320065316693,21.24411905187622
2023-06-01,Asia,15.442295170751224,0.021045987464984504
2023-06-01,Europe,165.65195322094758,2.089364428704236
2023-06-01,Africa,NA,NA
2023-06-01,Oceania,NA,NA
2023-06-01,North America,25445.07409291035,237.51598536257418
2023-06-01,South America,1315.1320065316693,21.24411905187622
2023-06-02,Asia,15.301841823443064,0.022366865339355915
2023-06-02,Europe,163.88253376821245,2.0451731336808803
2023-06-02,Africa,NA,NA
2023-06-02,Oceania,NA,NA
2023-06-02,North America,25445.07409291035,237.51598536257418
2023-06-02,South America,1315.1320065316693,21.24411905187622
2023-06-03,Asia,14.016011242004973,0.025272796662973024
2023-06-03,Europe,161.5863540787989,2.0575466962874196
2023-06-03,Africa,NA,NA
2023-06-03,Oceania,NA,NA
2023-06-03,North America,25445.07409291035,237.51598536257418
2023-06-03,South America,1315.1320065316693,21.24411905187622
2023-06-04,Asia,13.634277536311634,0.027562318311883473
2023-06-04,Europe,132.4130287561807,1.9002256860042754
2023-06-04,Africa,NA,NA
2023-06-04,Oceania,NA,NA
2023-06-04,North America,20501.521041635075,177.13056535514008
2023-06-04,South America,1067.0891783876607,11.853300217549796
2023-06-05,Asia,15.85872393527805,0.027914552411715848
2023-06-05,Europe,134.4334547646485,1.9196698558145515
2023-06-05,Africa,NA,NA
2023-06-05,Oceania,NA,NA
2023-06-05,North America,20501.521041635075,177.13056535514008
2023-06-05,South America,1067.0891783876607,11.853300217549796
2023-06-06,Asia,12.913430451004677,0.029675722910877732
2023-06-06,Europe,133.88725035815983,1.9267404630182885
2023-06-06,Africa,NA,NA
2023-06-06,Oceania,NA,NA
2023-06-06,North America,20501.521041635075,177.13056535514008
2023-06-06,South America,1067.0891783876607,11.853300217549796
2023-06-07,Asia,13.017867861604975,0.031172717835165332
2023-06-07,Europe,133.31099587105527,1.9196698558145515
2023-06-07,Africa,NA,NA
2023-06-07,Oceania,NA,NA
2023-06-07,North America,20501.521041635075,177.13056535514008
2023-06-07,South America,1067.0891783876607,11.853300217549796
2023-06-08,Asia,12.18791626387494,0.029675722910877732
2023-06-08,Europe,131.5963736241491,1.8684079535874594
2023-06-08,Africa,NA,NA
2023-06-08,Oceania,NA,NA
2023-06-08,North America,20501.521041635075,177.13056535514008
2023-06-08,South America,1067.0891783876607,11.853300217549796
2023-06-09,Asia,12.211604007088665,0.028883196186254883
2023-06-09,Europe,130.13806088837836,1.887852123397736
2023-06-09,Africa,NA,NA
2023-06-09,Oceania,NA,NA
2023-06-09,North America,20501.521041635075,177.13056535514008
2023-06-09,South America,1067.0891783876607,11.853300217549796
2023-06-10,Asia,13.858386482329985,0.028266786511548223
2023-06-10,Europe,129.29842628293463,1.8383578729715782
2023-06-10,Africa,NA,NA
2023-06-10,Oceania,NA,NA
2023-06-10,North America,20501.521041635075,177.13056535514008
2023-06-10,South America,1067.0891783876607,11.853300217549796
2023-06-11,Asia,15.612864533595053,0.035751761132986226
2023-06-11,Europe,115.9915435255019,1.7411370239201964
2023-06-11,Africa,NA,NA
2023-06-11,Oceania,NA,NA
2023-06-11,North America,14409.303111996167,213.36181735960056
2023-06-11,South America,1156.072403964478,17.738213353727687
2023-06-12,Asia,13.930506414270665,0.03513535145827957
2023-06-12,Europe,98.96728903070452,1.5466953258174334
2023-06-12,Africa,NA,NA
2023-06-12,Oceania,NA,NA
2023-06-12,North America,14409.303111996167,213.36181735960056
2023-06-12,South America,1156.072403964478,17.738213353727687
2023-06-13,Asia,14.243554470496688,0.03337418095911769
2023-06-13,Europe,98.2584606585299,1.5449276740164992
2023-06-13,Africa,NA,NA
2023-06-13,Oceania,NA,NA
2023-06-13,North America,14409.303111996167,213.36181735960056
2023-06-13,South America,1156.072403964478,17.738213353727687
2023-06-14,Asia,11.88200094817052,0.030908542260291053
2023-06-14,Europe,96.44484991077141,1.518412897002486
2023-06-14,Africa,NA,NA
2023-06-14,Oceania,NA,NA
2023-06-14,North America,14409.303111996167,213.36181735960056
2023-06-14,South America,1156.072403964478,17.738213353727687
2023-06-15,Asia,10.318962130164348,0.027298142737009187
2023-06-15,Europe,95.09966689026047,1.5343217632108939
2023-06-15,Africa,NA,NA
2023-06-15,Oceania,NA,NA
2023-06-15,North America,14409.303111996167,213.36181735960056
2023-06-15,South America,1156.072403964478,17.738213353727687
2023-06-16,Asia,8.49201191285877,0.02650561601238634
2023-06-16,Europe,93.71029257472618,1.5148775934006176
2023-06-16,Africa,NA,NA
2023-06-16,Oceania,NA,NA
2023-06-16,North America,14409.303111996167,213.36181735960056
2023-06-16,South America,1156.072403964478,17.738213353727687
2023-06-17,Asia,6.462879322249405,0.025184738138014928
2023-06-17,Europe,92.62495436895257,1.5131099415996834
2023-06-17,Africa,NA,NA
2023-06-17,Oceania,NA,NA
2023-06-17,North America,14409.303111996167,213.36181735960056
2023-06-17,South America,1156.072403964478,17.738213353727687
2023-06-18,Asia,4.760091625134738,0.01100731561976177
2023-06-18,Europe,78.24864227195465,1.3328094579043939
2023-06-18,Africa,NA,NA
2023-06-18,Oceania,NA,NA
2023-06-18,North America,12573.586343770172,146.2669062402293
2023-06-18,South America,702.5167227528104,9.432555806923428
2023-06-19,Asia,12.921972127925612,0.016907236791954078
2023-06-19,Europe,81.02739090302323,1.3487183241128018
2023-06-19,Africa,NA,NA
2023-06-19,Oceania,NA,NA
2023-06-19,North America,12573.586343770172,146.2669062402293
2023-06-19,South America,702.5167227528104,9.432555806923428
2023-06-20,Asia,12.469527426690924,0.01673111974203789
2023-06-20,Europe,80.11705022554212,1.3222035470987887
2023-06-20,Africa,NA,NA
2023-06-20,Oceania,NA,NA
2023-06-20,North America,12573.586343770172,146.2669062402293
2023-06-20,South America,702.5167227528104,9.432555806923428
2023-06-21,Asia,12.433159255883231,0.017083353841870267
2023-06-21,Europe,78.8195938036564,1.3045270290894466
2023-06-21,Africa,NA,NA
2023-06-21,Oceania,NA,NA
2023-06-21,North America,12573.586343770172,146.2669062402293
2023-06-21,South America,702.5167227528104,9.432555806923428
2023-06-22,Asia,12.408943161519755,0.016907236791954078
2023-06-22,Europe,77.57163163219684,1.2638710376679598
2023-06-22,Africa,NA,NA
2023-06-22,Oceania,NA,NA
2023-06-22,North America,12573.586343770172,146.2669062402293
